inputs=80 keys=160 outputs=1 gates=320
iteration: 1; vars: 2320; clauses: 1715; decisions: 367
iteration: 2; vars: 2958; clauses: 3301; decisions: 757
iteration: 3; vars: 3596; clauses: 874; decisions: 1138
iteration: 4; vars: 4234; clauses: 775; decisions: 1528
iteration: 5; vars: 4872; clauses: 873; decisions: 1832
iteration: 6; vars: 5510; clauses: 873; decisions: 2137
iteration: 7; vars: 6148; clauses: 875; decisions: 2440
iteration: 8; vars: 6786; clauses: 875; decisions: 2759
iteration: 9; vars: 7424; clauses: 881; decisions: 3063
iteration: 10; vars: 8062; clauses: 881; decisions: 3367
iteration: 11; vars: 8700; clauses: 879; decisions: 3669
iteration: 12; vars: 9338; clauses: 876; decisions: 3990
iteration: 13; vars: 9976; clauses: 904; decisions: 4293
iteration: 14; vars: 10614; clauses: 904; decisions: 4597
iteration: 15; vars: 11252; clauses: 902; decisions: 4899
iteration: 16; vars: 11890; clauses: 901; decisions: 5216
iteration: 17; vars: 12528; clauses: 912; decisions: 5518
iteration: 18; vars: 13166; clauses: 912; decisions: 5821
iteration: 19; vars: 13804; clauses: 911; decisions: 6123
iteration: 20; vars: 14442; clauses: 908; decisions: 6445
iteration: 21; vars: 15080; clauses: 925; decisions: 6748
iteration: 22; vars: 15718; clauses: 921; decisions: 7052
iteration: 23; vars: 16356; clauses: 918; decisions: 7354
iteration: 24; vars: 16994; clauses: 917; decisions: 7671
iteration: 25; vars: 17632; clauses: 924; decisions: 7973
iteration: 26; vars: 18270; clauses: 923; decisions: 8276
iteration: 27; vars: 18908; clauses: 921; decisions: 8577
iteration: 28; vars: 19546; clauses: 918; decisions: 8898
iteration: 29; vars: 20184; clauses: 940; decisions: 9201
iteration: 30; vars: 20822; clauses: 938; decisions: 9504
iteration: 31; vars: 21460; clauses: 934; decisions: 9805
iteration: 32; vars: 22098; clauses: 932; decisions: 10126
iteration: 33; vars: 22736; clauses: 940; decisions: 10509
iteration: 34; vars: 23374; clauses: 1019; decisions: 10814
iteration: 35; vars: 24012; clauses: 1001; decisions: 11120
iteration: 36; vars: 24650; clauses: 998; decisions: 11424
iteration: 37; vars: 25288; clauses: 1000; decisions: 11745
iteration: 38; vars: 25926; clauses: 997; decisions: 12049
iteration: 39; vars: 26564; clauses: 1028; decisions: 12369
iteration: 40; vars: 27202; clauses: 1020; decisions: 12672
iteration: 41; vars: 27840; clauses: 1012; decisions: 12994
iteration: 42; vars: 28478; clauses: 1032; decisions: 13314
iteration: 43; vars: 29116; clauses: 1125; decisions: 13698
iteration: 44; vars: 29754; clauses: 808; decisions: 14009
iteration: 45; vars: 30392; clauses: 808; decisions: 14319
iteration: 46; vars: 31030; clauses: 810; decisions: 14628
iteration: 47; vars: 31668; clauses: 810; decisions: 14940
iteration: 48; vars: 32306; clauses: 812; decisions: 15250
iteration: 49; vars: 32944; clauses: 812; decisions: 15559
iteration: 50; vars: 33582; clauses: 814; decisions: 15867
iteration: 51; vars: 34220; clauses: 814; decisions: 16206
iteration: 52; vars: 34858; clauses: 868; decisions: 16518
iteration: 53; vars: 35496; clauses: 870; decisions: 16828
iteration: 54; vars: 36134; clauses: 870; decisions: 17137
iteration: 55; vars: 36772; clauses: 870; decisions: 17445
iteration: 56; vars: 37410; clauses: 870; decisions: 17756
iteration: 57; vars: 38048; clauses: 872; decisions: 18068
iteration: 58; vars: 38686; clauses: 870; decisions: 18377
iteration: 59; vars: 39324; clauses: 870; decisions: 18685
iteration: 60; vars: 39962; clauses: 872; decisions: 18992
iteration: 61; vars: 40600; clauses: 871; decisions: 19305
iteration: 62; vars: 41238; clauses: 874; decisions: 19615
iteration: 63; vars: 41876; clauses: 873; decisions: 19926
iteration: 64; vars: 42514; clauses: 873; decisions: 20235
iteration: 65; vars: 43152; clauses: 873; decisions: 20543
iteration: 66; vars: 43790; clauses: 874; decisions: 20854
iteration: 67; vars: 44428; clauses: 876; decisions: 21163
iteration: 68; vars: 45066; clauses: 875; decisions: 21471
iteration: 69; vars: 45704; clauses: 875; decisions: 21781
iteration: 70; vars: 46342; clauses: 874; decisions: 22088
iteration: 71; vars: 46980; clauses: 872; decisions: 22398
iteration: 72; vars: 47618; clauses: 873; decisions: 22706
iteration: 73; vars: 48256; clauses: 872; decisions: 23013
iteration: 74; vars: 48894; clauses: 872; decisions: 23319
iteration: 75; vars: 49532; clauses: 872; decisions: 23632
iteration: 76; vars: 50170; clauses: 874; decisions: 23941
iteration: 77; vars: 50808; clauses: 876; decisions: 24248
iteration: 78; vars: 51446; clauses: 876; decisions: 24554
iteration: 79; vars: 52084; clauses: 877; decisions: 24859
iteration: 80; vars: 52722; clauses: 877; decisions: 25171
iteration: 81; vars: 53360; clauses: 879; decisions: 25482
iteration: 82; vars: 53998; clauses: 879; decisions: 25794
iteration: 83; vars: 54636; clauses: 879; decisions: 26104
iteration: 84; vars: 55274; clauses: 877; decisions: 26413
iteration: 85; vars: 55912; clauses: 877; decisions: 26721
iteration: 86; vars: 56550; clauses: 876; decisions: 27032
iteration: 87; vars: 57188; clauses: 879; decisions: 27342
iteration: 88; vars: 57826; clauses: 879; decisions: 27651
iteration: 89; vars: 58464; clauses: 879; decisions: 27959
iteration: 90; vars: 59102; clauses: 879; decisions: 28266
iteration: 91; vars: 59740; clauses: 880; decisions: 28578
iteration: 92; vars: 60378; clauses: 883; decisions: 28887
iteration: 93; vars: 61016; clauses: 883; decisions: 29196
iteration: 94; vars: 61654; clauses: 878; decisions: 29506
iteration: 95; vars: 62292; clauses: 875; decisions: 29812
iteration: 96; vars: 62930; clauses: 875; decisions: 30190
iteration: 97; vars: 63568; clauses: 801; decisions: 30522
iteration: 98; vars: 64206; clauses: 801; decisions: 30853
iteration: 99; vars: 64844; clauses: 803; decisions: 31184
iteration: 100; vars: 65482; clauses: 803; decisions: 31518
iteration: 101; vars: 66120; clauses: 809; decisions: 31849
iteration: 102; vars: 66758; clauses: 809; decisions: 32179
iteration: 103; vars: 67396; clauses: 811; decisions: 32509
iteration: 104; vars: 68034; clauses: 809; decisions: 32843
iteration: 105; vars: 68672; clauses: 837; decisions: 33176
iteration: 106; vars: 69310; clauses: 923; decisions: 33466
iteration: 107; vars: 69948; clauses: 921; decisions: 33756
iteration: 108; vars: 70586; clauses: 921; decisions: 34045
iteration: 109; vars: 71224; clauses: 919; decisions: 34348
iteration: 110; vars: 71862; clauses: 923; decisions: 34652
iteration: 111; vars: 72500; clauses: 949; decisions: 34941
iteration: 112; vars: 73138; clauses: 947; decisions: 35244
iteration: 113; vars: 73776; clauses: 959; decisions: 35548
iteration: 114; vars: 74414; clauses: 949; decisions: 35838
iteration: 115; vars: 75052; clauses: 923; decisions: 36129
iteration: 116; vars: 75690; clauses: 923; decisions: 36418
iteration: 117; vars: 76328; clauses: 923; decisions: 36708
iteration: 118; vars: 76966; clauses: 921; decisions: 36997
iteration: 119; vars: 77604; clauses: 923; decisions: 37286
iteration: 120; vars: 78242; clauses: 919; decisions: 37575
iteration: 121; vars: 78880; clauses: 917; decisions: 37863
iteration: 122; vars: 79518; clauses: 917; decisions: 38152
iteration: 123; vars: 80156; clauses: 915; decisions: 38440
iteration: 124; vars: 80794; clauses: 913; decisions: 38728
iteration: 125; vars: 81432; clauses: 913; decisions: 39015
iteration: 126; vars: 82070; clauses: 911; decisions: 39320
iteration: 127; vars: 82708; clauses: 937; decisions: 39625
iteration: 128; vars: 83346; clauses: 965; decisions: 39928
iteration: 129; vars: 83984; clauses: 964; decisions: 40215
iteration: 130; vars: 84622; clauses: 963; decisions: 40519
iteration: 131; vars: 85260; clauses: 963; decisions: 40806
iteration: 132; vars: 85898; clauses: 961; decisions: 41108
iteration: 133; vars: 86536; clauses: 987; decisions: 41411
iteration: 134; vars: 87174; clauses: 1013; decisions: 41714
iteration: 135; vars: 87812; clauses: 1015; decisions: 42017
iteration: 136; vars: 88450; clauses: 997; decisions: 42304
iteration: 137; vars: 89088; clauses: 975; decisions: 42594
iteration: 138; vars: 89726; clauses: 958; decisions: 42883
iteration: 139; vars: 90364; clauses: 955; decisions: 43172
iteration: 140; vars: 91002; clauses: 937; decisions: 43462
iteration: 141; vars: 91640; clauses: 934; decisions: 43751
iteration: 142; vars: 92278; clauses: 932; decisions: 44039
iteration: 143; vars: 92916; clauses: 930; decisions: 44325
iteration: 144; vars: 93554; clauses: 927; decisions: 44613
iteration: 145; vars: 94192; clauses: 925; decisions: 44902
iteration: 146; vars: 94830; clauses: 928; decisions: 45190
iteration: 147; vars: 95468; clauses: 925; decisions: 45479
iteration: 148; vars: 96106; clauses: 925; decisions: 45768
iteration: 149; vars: 96744; clauses: 923; decisions: 46056
iteration: 150; vars: 97382; clauses: 922; decisions: 46344
iteration: 151; vars: 98020; clauses: 921; decisions: 46632
iteration: 152; vars: 98658; clauses: 921; decisions: 46919
iteration: 153; vars: 99296; clauses: 919; decisions: 47207
iteration: 154; vars: 99934; clauses: 917; decisions: 47495
iteration: 155; vars: 100572; clauses: 919; decisions: 47781
iteration: 156; vars: 101210; clauses: 919; decisions: 48088
iteration: 157; vars: 101848; clauses: 947; decisions: 48395
iteration: 158; vars: 102486; clauses: 979; decisions: 48698
iteration: 159; vars: 103124; clauses: 980; decisions: 49002
iteration: 160; vars: 103762; clauses: 983; decisions: 49289
iteration: 161; vars: 104400; clauses: 984; decisions: 49575
iteration: 162; vars: 105038; clauses: 985; decisions: 49879
iteration: 163; vars: 105676; clauses: 1012; decisions: 50169
iteration: 164; vars: 106314; clauses: 1014; decisions: 50473
iteration: 165; vars: 106952; clauses: 1040; decisions: 50760
iteration: 166; vars: 107590; clauses: 1041; decisions: 51062
iteration: 167; vars: 108228; clauses: 1071; decisions: 51367
iteration: 168; vars: 108866; clauses: 1099; decisions: 51669
iteration: 169; vars: 109504; clauses: 1126; decisions: 51959
iteration: 170; vars: 110142; clauses: 1125; decisions: 52262
iteration: 171; vars: 110780; clauses: 1150; decisions: 52550
iteration: 172; vars: 111418; clauses: 1153; decisions: 52837
iteration: 173; vars: 112056; clauses: 1152; decisions: 53137
iteration: 174; vars: 112694; clauses: 1177; decisions: 53437
iteration: 175; vars: 113332; clauses: 1186; decisions: 53740
iteration: 176; vars: 113970; clauses: 1168; decisions: 54027
iteration: 177; vars: 114608; clauses: 1144; decisions: 54316
iteration: 178; vars: 115246; clauses: 1124; decisions: 54606
iteration: 179; vars: 115884; clauses: 1118; decisions: 54893
iteration: 180; vars: 116522; clauses: 1115; decisions: 55194
iteration: 181; vars: 117160; clauses: 1129; decisions: 55496
iteration: 182; vars: 117798; clauses: 1116; decisions: 55784
iteration: 183; vars: 118436; clauses: 1117; decisions: 56073
iteration: 184; vars: 119074; clauses: 1120; decisions: 56362
iteration: 185; vars: 119712; clauses: 1120; decisions: 56649
iteration: 186; vars: 120350; clauses: 1120; decisions: 56936
iteration: 187; vars: 120988; clauses: 1118; decisions: 57224
iteration: 188; vars: 121626; clauses: 1104; decisions: 57511
iteration: 189; vars: 122264; clauses: 1103; decisions: 57800
iteration: 190; vars: 122902; clauses: 1101; decisions: 58087
iteration: 191; vars: 123540; clauses: 1100; decisions: 58375
iteration: 192; vars: 124178; clauses: 1103; decisions: 58662
iteration: 193; vars: 124816; clauses: 1101; decisions: 58948
iteration: 194; vars: 125454; clauses: 1100; decisions: 59237
iteration: 195; vars: 126092; clauses: 1097; decisions: 59524
iteration: 196; vars: 126730; clauses: 1094; decisions: 59813
iteration: 197; vars: 127368; clauses: 1083; decisions: 60100
iteration: 198; vars: 128006; clauses: 1082; decisions: 60402
iteration: 199; vars: 128644; clauses: 1081; decisions: 60689
iteration: 200; vars: 129282; clauses: 1053; decisions: 60977
iteration: 201; vars: 129920; clauses: 1048; decisions: 61264
iteration: 202; vars: 130558; clauses: 1044; decisions: 61550
iteration: 203; vars: 131196; clauses: 1018; decisions: 61836
iteration: 204; vars: 131834; clauses: 1016; decisions: 62123
iteration: 205; vars: 132472; clauses: 1013; decisions: 62411
iteration: 206; vars: 133110; clauses: 1014; decisions: 62696
iteration: 207; vars: 133748; clauses: 1014; decisions: 62982
iteration: 208; vars: 134386; clauses: 1015; decisions: 63269
iteration: 209; vars: 135024; clauses: 1014; decisions: 63554
iteration: 210; vars: 135662; clauses: 1013; decisions: 63841
iteration: 211; vars: 136300; clauses: 1011; decisions: 64131
iteration: 212; vars: 136938; clauses: 1011; decisions: 64416
iteration: 213; vars: 137576; clauses: 1009; decisions: 64700
iteration: 214; vars: 138214; clauses: 1006; decisions: 64987
iteration: 215; vars: 138852; clauses: 1004; decisions: 65272
iteration: 216; vars: 139490; clauses: 1003; decisions: 65558
iteration: 217; vars: 140128; clauses: 1002; decisions: 65844
iteration: 218; vars: 140766; clauses: 997; decisions: 66127
iteration: 219; vars: 141404; clauses: 988; decisions: 66411
iteration: 220; vars: 142042; clauses: 987; decisions: 66697
iteration: 221; vars: 142680; clauses: 961; decisions: 66982
iteration: 222; vars: 143318; clauses: 956; decisions: 67292
iteration: 223; vars: 143956; clauses: 985; decisions: 67603
iteration: 224; vars: 144594; clauses: 1015; decisions: 67930
iteration: 225; vars: 145232; clauses: 1088; decisions: 68235
iteration: 226; vars: 145870; clauses: 1117; decisions: 68538
iteration: 227; vars: 146508; clauses: 1144; decisions: 68827
iteration: 228; vars: 147146; clauses: 1142; decisions: 69128
iteration: 229; vars: 147784; clauses: 1140; decisions: 69438
iteration: 230; vars: 148422; clauses: 1182; decisions: 69739
iteration: 231; vars: 149060; clauses: 1180; decisions: 70041
iteration: 232; vars: 149698; clauses: 1209; decisions: 70343
iteration: 233; vars: 150336; clauses: 1238; decisions: 70649
iteration: 234; vars: 150974; clauses: 1241; decisions: 70937
iteration: 235; vars: 151612; clauses: 1244; decisions: 71225
iteration: 236; vars: 152250; clauses: 1245; decisions: 71513
iteration: 237; vars: 152888; clauses: 1244; decisions: 71814
iteration: 238; vars: 153526; clauses: 1250; decisions: 72102
iteration: 239; vars: 154164; clauses: 1229; decisions: 72403
iteration: 240; vars: 154802; clauses: 1257; decisions: 72706
iteration: 241; vars: 155440; clauses: 1287; decisions: 72993
iteration: 242; vars: 156078; clauses: 1287; decisions: 73280
iteration: 243; vars: 156716; clauses: 1286; decisions: 73567
iteration: 244; vars: 157354; clauses: 1285; decisions: 73855
iteration: 245; vars: 157992; clauses: 1284; decisions: 74141
iteration: 246; vars: 158630; clauses: 1282; decisions: 74429
iteration: 247; vars: 159268; clauses: 1282; decisions: 74716
iteration: 248; vars: 159906; clauses: 1283; decisions: 75004
iteration: 249; vars: 160544; clauses: 1282; decisions: 75290
iteration: 250; vars: 161182; clauses: 1282; decisions: 75590
iteration: 251; vars: 161820; clauses: 1295; decisions: 75891
iteration: 252; vars: 162458; clauses: 1304; decisions: 76178
iteration: 253; vars: 163096; clauses: 1302; decisions: 76480
iteration: 254; vars: 163734; clauses: 1304; decisions: 76784
iteration: 255; vars: 164372; clauses: 1332; decisions: 77086
iteration: 256; vars: 165010; clauses: 1358; decisions: 77372
iteration: 257; vars: 165648; clauses: 1361; decisions: 77675
iteration: 258; vars: 166286; clauses: 1390; decisions: 77964
iteration: 259; vars: 166924; clauses: 1402; decisions: 78266
iteration: 260; vars: 167562; clauses: 1424; decisions: 78566
iteration: 261; vars: 168200; clauses: 1454; decisions: 78869
iteration: 262; vars: 168838; clauses: 1482; decisions: 79156
iteration: 263; vars: 169476; clauses: 1484; decisions: 79442
iteration: 264; vars: 170114; clauses: 1486; decisions: 79731
iteration: 265; vars: 170752; clauses: 1502; decisions: 80034
iteration: 266; vars: 171390; clauses: 1525; decisions: 80336
iteration: 267; vars: 172028; clauses: 1536; decisions: 80625
iteration: 268; vars: 172666; clauses: 1537; decisions: 80912
iteration: 269; vars: 173304; clauses: 1566; decisions: 81201
iteration: 270; vars: 173942; clauses: 1595; decisions: 81502
iteration: 271; vars: 174580; clauses: 1622; decisions: 81791
iteration: 272; vars: 175218; clauses: 1618; decisions: 82078
iteration: 273; vars: 175856; clauses: 1618; decisions: 82366
iteration: 274; vars: 176494; clauses: 1647; decisions: 82652
iteration: 275; vars: 177132; clauses: 1668; decisions: 82939
iteration: 276; vars: 177770; clauses: 1691; decisions: 83226
iteration: 277; vars: 178408; clauses: 1688; decisions: 83511
iteration: 278; vars: 179046; clauses: 1688; decisions: 83801
iteration: 279; vars: 179684; clauses: 1700; decisions: 84089
iteration: 280; vars: 180322; clauses: 1713; decisions: 84378
iteration: 281; vars: 180960; clauses: 1716; decisions: 84665
iteration: 282; vars: 181598; clauses: 1728; decisions: 84954
iteration: 283; vars: 182236; clauses: 1746; decisions: 85282
iteration: 284; vars: 182874; clauses: 1824; decisions: 85585
iteration: 285; vars: 183512; clauses: 1901; decisions: 85889
iteration: 286; vars: 184150; clauses: 1979; decisions: 86191
iteration: 287; vars: 184788; clauses: 2054; decisions: 86498
iteration: 288; vars: 185426; clauses: 2132; decisions: 86800
iteration: 289; vars: 186064; clauses: 2209; decisions: 87103
iteration: 290; vars: 186702; clauses: 2287; decisions: 87404
iteration: 291; vars: 187340; clauses: 2361; decisions: 87694
iteration: 292; vars: 187978; clauses: 2436; decisions: 87982
iteration: 293; vars: 188616; clauses: 2503; decisions: 88272
iteration: 294; vars: 189254; clauses: 2556; decisions: 88559
